prediction_date,ticker,sector,horizon_days,ensemble_model,scenario,feature_profile,selected_feature_count,threshold,latest_outperformance_probability,latest_predicts_outperformance_gt_1pct,validation_accuracy_rolling,base_model_probabilities,realized_positive_label_if_known,action_signal,signal_edge,quality_score,quality_adjusted_edge_score,signal_basis
2026-06-26,XLB,Materials,21,ensemble_equal_extra_trees_pair,recent2_keep_engineered,macro_numeric+regime_tags,74,0.5572152819551104,0.37742392324402485,0,0.7132352941176471,extra_trees_depth5_leaf10:0.354252|extra_trees_depthNone_leaf15:0.400595,,AVOID,-0.17979135871108554,0.7132352941176471,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-06-26,XLE,Energy,21,ensemble_equal_logit_et_hgb,recent3_price_engineered_top30,sector_technical+spy_technical+relative_technical+history_lags+calendar+engineered_price,30,0.12820852234227528,0.07239710079282258,0,0.8943661971830986,logistic_l2_C0.2:0.000048|extra_trees_depth5_leaf10:0.209077|hist_gb_lr0.06_leaf15_l20.1:0.008066,,AVOID,-0.055811421549452706,0.8943661971830986,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-06-26,XLF,Financials,21,ensemble_aucw_all_base,recent2_keep_engineered,sector_technical+spy_technical+relative_technical+history_lags,62,0.978437538046178,0.9673682331271893,0,0.6230769230769231,logistic_l2_C0.2:0.995330|logistic_l2_C5:0.999911|extra_trees_depth5_leaf10:0.552481|extra_trees_depthNone_leaf15:0.598193|hist_gb_lr0.06_leaf15_l20.1:0.892939,,WATCH,-0.01106930491898861,0.6230769230769231,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-06-26,XLI,Industrials,21,ensemble_aucw_all_base,recent3_price_engineered_top30,sector_technical+spy_technical+relative_technical+history_lags+calendar+engineered_price,30,0.15001229536905694,0.07047859090079867,0,0.8409090909090909,logistic_l2_C0.2:0.006417|logistic_l2_C5:0.000010|extra_trees_depth5_leaf10:0.243156|extra_trees_depthNone_leaf15:0.296966|hist_gb_lr0.06_leaf15_l20.1:0.009917,,AVOID,-0.07953370446825828,0.8409090909090909,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-06-26,XLK,Information Technology,21,ensemble_aucw_logit_et_hgb,recent2_keep_engineered,macro_numeric,8,0.9172870065401929,0.8488542838550984,0,0.7107438016528925,logistic_l2_C0.2:0.466962|extra_trees_depth5_leaf10:0.638429|hist_gb_lr0.06_leaf15_l20.1:0.997028,,AVOID,-0.06843272268509448,0.7107438016528925,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-06-26,XLP,Consumer Staples,21,ensemble_equal_logit_et_hgb,full_keep,macro_numeric+regime_tags,74,0.5793231401428571,0.24732468844580124,0,0.8253968253968254,logistic_l2_C0.2:0.132401|extra_trees_depth5_leaf10:0.390673|hist_gb_lr0.06_leaf15_l20.1:0.218900,,AVOID,-0.3319984516970559,0.8253968253968254,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-06-26,XLU,Utilities,21,ensemble_equal_extra_trees_pair,full_drop_fund,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+regime_tags+calendar,158,0.6148730497662865,0.47970222665902923,0,0.9457364341085271,extra_trees_depth5_leaf10:0.454508|extra_trees_depthNone_leaf15:0.504896,,AVOID,-0.1351708231072573,0.9457364341085271,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-06-26,XLV,Health Care,21,ensemble_aucw_all_base,recent3_keep_engineered,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+sector_fundamentals+regime_tags+calendar+engineered_price,190,0.3153809189629082,0.3968771624762353,1,0.860655737704918,logistic_l2_C0.2:0.000436|logistic_l2_C5:0.000000|extra_trees_depth5_leaf10:0.322321|extra_trees_depthNone_leaf15:0.271893|hist_gb_lr0.06_leaf15_l20.1:0.847263,,BUY,0.08149624351332707,0.860655737704918,0.07014020958114214,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-06-26,XLY,Consumer Discretionary,21,ensemble_equal_extra_trees_pair,full_drop_fund,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+regime_tags+calendar,158,0.566126461029132,0.5512821166746418,0,0.8407079646017699,extra_trees_depth5_leaf10:0.530690|extra_trees_depthNone_leaf15:0.571874,,WATCH,-0.014844344354490224,0.8407079646017699,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLB,Materials,21,ensemble_equal_extra_trees_pair,recent2_keep_engineered,macro_numeric+regime_tags,74,0.6567999320474847,0.7121636783572522,1,0.7611940298507462,extra_trees_depth5_leaf10:0.802542|extra_trees_depthNone_leaf15:0.621785,,BUY,0.05536374630976759,0.7611940298507462,0.04214255316116638,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLE,Energy,21,ensemble_equal_logit_et_hgb,recent3_price_engineered_top30,sector_technical+spy_technical+relative_technical+history_lags+calendar+engineered_price,30,0.1116954937512891,0.11836787013136674,1,0.8263888888888888,logistic_l2_C0.2:0.010653|extra_trees_depth5_leaf10:0.297465|hist_gb_lr0.06_leaf15_l20.1:0.046985,,BUY,0.006672376380077644,0.8263888888888888,0.00551397770298083,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLF,Financials,21,ensemble_aucw_all_base,recent2_keep_engineered,sector_technical+spy_technical+relative_technical+history_lags,62,0.9400844796893367,0.8209307211715994,0,0.8129496402877698,logistic_l2_C0.2:0.988455|logistic_l2_C5:0.998733|extra_trees_depth5_leaf10:0.574597|extra_trees_depthNone_leaf15:0.549867|hist_gb_lr0.06_leaf15_l20.1:0.414274,,AVOID,-0.11915375851773735,0.8129496402877698,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLI,Industrials,21,ensemble_aucw_all_base,recent3_price_engineered_top30,sector_technical+spy_technical+relative_technical+history_lags+calendar+engineered_price,30,0.15295496653339363,0.0664595084503912,0,0.8823529411764706,logistic_l2_C0.2:0.014385|logistic_l2_C5:0.000017|extra_trees_depth5_leaf10:0.263143|extra_trees_depthNone_leaf15:0.218258|hist_gb_lr0.06_leaf15_l20.1:0.002962,,AVOID,-0.08649545808300244,0.8823529411764706,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLK,Information Technology,21,ensemble_aucw_logit_et_hgb,recent2_keep_engineered,macro_numeric,8,0.09389059377938178,0.7259598098533874,1,0.625,logistic_l2_C0.2:0.141864|extra_trees_depth5_leaf10:0.436183|hist_gb_lr0.06_leaf15_l20.1:0.952589,,BUY,0.6320692160740056,0.625,0.39504326004625345,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLP,Consumer Staples,21,ensemble_equal_logit_et_hgb,full_keep,macro_numeric+regime_tags,74,0.824510262376206,0.5682777442039606,0,0.828125,logistic_l2_C0.2:0.407089|extra_trees_depth5_leaf10:0.434436|hist_gb_lr0.06_leaf15_l20.1:0.863308,,AVOID,-0.25623251817224535,0.828125,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLU,Utilities,21,ensemble_equal_extra_trees_pair,full_drop_fund,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+regime_tags+calendar,158,0.5954564814045952,0.44374776826663354,0,0.8062015503875969,extra_trees_depth5_leaf10:0.471548|extra_trees_depthNone_leaf15:0.415947,,AVOID,-0.15170871313796164,0.8062015503875969,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLV,Health Care,21,ensemble_aucw_all_base,recent3_keep_engineered,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+sector_fundamentals+regime_tags+calendar+engineered_price,190,0.4684820613308786,0.7051376250254131,1,0.864,logistic_l2_C0.2:0.995270|logistic_l2_C5:0.476857|extra_trees_depth5_leaf10:0.566113|extra_trees_depthNone_leaf15:0.622157|hist_gb_lr0.06_leaf15_l20.1:0.810289,,BUY,0.2366555636945345,0.864,0.2044704070320778,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-07-28,XLY,Consumer Discretionary,21,ensemble_equal_extra_trees_pair,full_drop_fund,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+regime_tags+calendar,158,0.6008743407988382,0.4726574311488926,0,0.8288288288288288,extra_trees_depth5_leaf10:0.486582|extra_trees_depthNone_leaf15:0.458733,,AVOID,-0.1282169096499456,0.8288288288288288,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLB,Materials,21,ensemble_equal_extra_trees_pair,recent2_keep_engineered,macro_numeric+regime_tags,74,0.9152055757799058,0.8242575232195826,0,0.7401574803149606,extra_trees_depth5_leaf10:0.833589|extra_trees_depthNone_leaf15:0.814926,,AVOID,-0.09094805256032323,0.7401574803149606,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLE,Energy,21,ensemble_equal_logit_et_hgb,recent3_price_engineered_top30,sector_technical+spy_technical+relative_technical+history_lags+calendar+engineered_price,30,0.091303811037312,0.16608095941622011,1,0.8163265306122449,logistic_l2_C0.2:0.092051|extra_trees_depth5_leaf10:0.304722|hist_gb_lr0.06_leaf15_l20.1:0.101470,,BUY,0.07477714837890811,0.8163265306122449,0.06104257010523111,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLF,Financials,21,ensemble_aucw_all_base,recent2_keep_engineered,sector_technical+spy_technical+relative_technical+history_lags,62,0.949190609956786,0.9919987668767261,1,0.84375,logistic_l2_C0.2:0.996017|logistic_l2_C5:0.999512|extra_trees_depth5_leaf10:0.582088|extra_trees_depthNone_leaf15:0.612907|hist_gb_lr0.06_leaf15_l20.1:0.974814,,BUY,0.04280815691994011,0.84375,0.03611938240119947,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLI,Industrials,21,ensemble_aucw_all_base,recent3_price_engineered_top30,sector_technical+spy_technical+relative_technical+history_lags+calendar+engineered_price,30,0.13664976571627732,0.7269458946848212,1,0.9147286821705426,logistic_l2_C0.2:0.624211|logistic_l2_C5:0.952843|extra_trees_depth5_leaf10:0.530083|extra_trees_depthNone_leaf15:0.582503|hist_gb_lr0.06_leaf15_l20.1:0.500107,,BUY,0.5902961289685439,0.9147286821705426,0.5399608001417688,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLK,Information Technology,21,ensemble_aucw_logit_et_hgb,recent2_keep_engineered,macro_numeric,8,0.7304868286473989,0.4455509519193853,0,0.6229508196721312,logistic_l2_C0.2:0.182584|extra_trees_depth5_leaf10:0.440675|hist_gb_lr0.06_leaf15_l20.1:0.547582,,AVOID,-0.28493587672801357,0.6229508196721312,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLP,Consumer Staples,21,ensemble_equal_logit_et_hgb,full_keep,macro_numeric+regime_tags,74,0.686042662923746,0.37768283000219904,0,0.8412698412698413,logistic_l2_C0.2:0.142467|extra_trees_depth5_leaf10:0.400397|hist_gb_lr0.06_leaf15_l20.1:0.590185,,AVOID,-0.308359832921547,0.8412698412698413,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLU,Utilities,21,ensemble_equal_extra_trees_pair,full_drop_fund,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+regime_tags+calendar,158,0.6030364375355445,0.4123977044155741,0,0.8384615384615385,extra_trees_depth5_leaf10:0.431032|extra_trees_depthNone_leaf15:0.393763,,AVOID,-0.19063873311997037,0.8384615384615385,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLV,Health Care,21,ensemble_aucw_all_base,recent3_keep_engineered,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+sector_fundamentals+regime_tags+calendar+engineered_price,190,0.31679110587769665,0.378080870541752,1,0.889763779527559,logistic_l2_C0.2:0.788012|logistic_l2_C5:0.003454|extra_trees_depth5_leaf10:0.571114|extra_trees_depthNone_leaf15:0.597931|hist_gb_lr0.06_leaf15_l20.1:0.076472,,BUY,0.061289764664055335,0.889763779527559,0.05453341265384451,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
2026-08-26,XLY,Consumer Discretionary,21,ensemble_equal_extra_trees_pair,full_drop_fund,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+regime_tags+calendar,158,0.59132864790027,0.49531206498338065,0,0.8828828828828829,extra_trees_depth5_leaf10:0.523429|extra_trees_depthNone_leaf15:0.467196,,AVOID,-0.0960165829168893,0.8828828828828829,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
