ticker,sector,horizon_days,prediction_date,model,feature_profile,selected_feature_count_for_latest,threshold,latest_outperformance_probability,latest_predicts_outperformance_gt_1pct,test_accuracy,test_balanced_accuracy,test_auc,test_acc_auc_balanced_score,latest_selected_features,active_forward_return_if_known,action_signal,signal_edge,quality_score,quality_adjusted_edge_score,signal_basis
XLK,Information Technology,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.25902817358525254,0.3099862164562791,1,0.6468253968253969,0.6344662703540966,0.6527526492633756,0.6436094598087361,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.006042732624794933,BUY,0.050958042871026565,0.6436094598087361,0.03279707844513182,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLP,Consumer Staples,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5914342744312647,0.6942009004595,1,0.5238095238095238,0.5516883116883117,0.4960296846011132,0.5238589981447124,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.06105769965746233,BUY,0.10276662602823528,0.5238589981447124,0.053835221753863655,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLU,Utilities,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5702783029533824,0.7615709553906248,1,0.6190476190476191,0.6445293836598185,0.6369531090027984,0.6407412463313085,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.001067691241836144,BUY,0.19129265243724236,0.6407412463313085,0.12256909253666048,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLV,Health Care,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.7653915966473352,0.5325016586329145,0,0.5396825396825397,0.5848214285714286,0.44719387755102036,0.5160076530612245,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.01313233182686857,AVOID,-0.2328899380144207,0.5160076530612245,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLY,Consumer Discretionary,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5214811641731416,0.49650916173855497,0,0.623015873015873,0.6238659274193548,0.5912298387096774,0.607547883064516,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.005705672257638739,WATCH,-0.024972002434586638,0.607547883064516,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLB,Materials,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.20729636301318108,0.4322956481264686,1,0.4523809523809524,0.4966709346991037,0.40051216389244554,0.4485915492957746,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.05995735484884679,BUY,0.2249992851132875,0.4485915492957746,0.10093277789941137,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLE,Energy,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.3720221602093515,0.5904466637838071,1,0.5,0.5321937321937322,0.41981639759417544,0.47600506489395383,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.11418432584410598,BUY,0.21842450357445553,0.47600506489395383,0.10397116999838836,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLF,Financials,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.8203520662635472,0.8484671971885254,1,0.6111111111111112,0.5649070832211149,0.5344734715863183,0.5496902774037167,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.02943992927376804,BUY,0.028115130924978193,0.5496902774037167,0.015454614117393076,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLI,Industrials,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.7635180667138355,0.2959986685426271,0,0.5634920634920635,0.5917849898580122,0.5301724137931035,0.5609787018255579,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.0676501240083971,AVOID,-0.4675193981712084,0.5609787018255579,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLK,Information Technology,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5013156077053353,0.4221543641527017,0,0.5753968253968254,0.5897727272727273,0.5922348484848485,0.5910037878787879,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.02162229186419984,AVOID,-0.07916124355263365,0.5910037878787879,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLP,Consumer Staples,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5594701987885891,0.840786442852609,1,0.5277777777777778,0.5544871794871795,0.4894497863247863,0.521968482905983,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.07465340595286651,BUY,0.2813162440640199,0.521968482905983,0.1468382131309057,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLU,Utilities,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5936118257576037,0.8368058223697435,1,0.6349206349206349,0.6384078573274747,0.6520418712845697,0.6452248643060222,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.10412892757425585,BUY,0.2431939966121398,0.6452248643060222,0.15691481346410713,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLV,Health Care,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.7201723291480994,0.6108683615547286,0,0.5158730158730159,0.5481481481481482,0.4105729661285217,0.4793605571383349,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.002314167124570332,AVOID,-0.1093039675933708,0.4793605571383349,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLY,Consumer Discretionary,21,2026-01-26,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5436511088574123,0.34227489268082484,0,0.6190476190476191,0.611234528721041,0.5814027292922882,0.5963186290066647,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.043363091559030176,AVOID,-0.20137621617658746,0.5963186290066647,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLB,Materials,21,2026-02-25,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.18953812816488297,0.4421171494606708,1,0.49603174603174605,0.5197768762677485,0.4459939148073022,0.48288539553752535,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.0054853428046076624,BUY,0.25257902129578785,0.48288539553752535,0.12196672060289755,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLE,Energy,21,2026-02-25,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.49295495425035024,0.5559927285503766,1,0.5873015873015873,0.5873015873015873,0.48104056437389775,0.5341710758377425,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.19053121896546688,BUY,0.06303777430002638,0.5341710758377425,0.03367295571626189,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLF,Financials,21,2026-02-25,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.8195410337521675,0.7200642931898135,0,0.6388888888888888,0.5770380434782609,0.5282608695652173,0.5526494565217391,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.014968954489999242,AVOID,-0.099476740562354,0.5526494565217391,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
