date,strategy_nav,spy_nav,equal_weight_sector_nav,drawdown_pct,drawdown_mode_active,drawdown_breach_active,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLU,w_XLV,w_XLY,w_SPY,w_CASH
2025-11-07,1.0180665228696442,1.014929655848858,1.006479660223697,0.01676942092606426,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-10,1.0317078936278161,1.0307669454040447,1.0143407220621856,0.003594827155793401,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-11,1.0349809039119147,1.0331266453226706,1.020979960380264,0.00043381191301916644,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-12,1.0343017698972532,1.0337014523062522,1.0225935240908393,0.0010897074910627413,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-13,1.0201223304934002,1.0165481815843498,1.0116194581205604,0.01478395840965352,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-14,1.0230901575506852,1.0163818143847971,1.0108072195134747,0.011917683710923166,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-17,1.0116827088042826,1.0069127325563239,1.00119638971238,0.022934795250026285,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-18,1.0062409796727032,0.998457179649431,0.998353935668496,0.02819032066512861,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-19,1.0075528901400865,1.0023143690113105,0.9967880911206146,0.02692330081960559,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-20,0.9909693899707019,0.9870368376863611,0.9854966533975981,0.04293935095811352,False,False,0.0,0.1525758129338691,0.0,0.20505200781027372,0.11884276749115123,0.0,0.0,0.045268542199488546,0.0,0.4782608695652174,0.0
2025-11-21,1.000066707208669,0.9968689360679092,0.997403561714708,0.03371849675302607,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-11-24,1.0088760603837246,1.0115413782553073,1.0026205660306506,0.025645406482014965,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-11-25,1.0167828683923852,1.021055883314735,1.0127132536703845,0.018009151637814358,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-11-26,1.0229502103023682,1.028104700916643,1.021053624412079,0.012052842279554499,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-11-28,1.0286676845317246,1.0337165933832373,1.0272633631852797,0.006531007142961731,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-01,1.0242629084396382,1.0289971935459854,1.0210933914388856,0.010785061716434563,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-02,1.0271072612396088,1.030903122773268,1.0183395539581517,0.008038036263988912,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-03,1.0334710958322235,1.0344729086433564,1.025592793994072,0.0018919577602087845,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-04,1.0354045907329286,1.0352292239034753,1.0246046641507018,2.4622700906307138e-05,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-05,1.0362736692853742,1.037195625115057,1.0234263635561702,0.0,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-08,1.0336341718973843,1.0340796099363119,1.0153747830531756,0.0025471045595611974,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-09,1.0321875581273514,1.0331871173069698,1.0141226170725974,0.003943081136897564,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-10,1.0419027431546966,1.0400393778789958,1.0249726237187275,0.0,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-11,1.0447270049792539,1.0424595497819207,1.032598964168218,0.0,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-12,1.0355007861640437,1.0312509982493574,1.0288783457704536,0.008831224589043063,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-15,1.034554318318437,1.0296929444981648,1.0310052127450215,0.009737172115139248,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-16,1.0296699498664108,1.0268794738881954,1.0237073479117038,0.01441243027229111,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-17,1.0202525372712334,1.0155801682173635,1.0205807384024856,0.023426663225295297,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-18,1.0261650829089957,1.0232491237101677,1.0234452738882858,0.01776724635411031,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-19,1.032931233807347,1.029481246391298,1.0262798329169696,0.01129076889530678,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-22,1.0377103676810493,1.0358947850253253,1.0285436855235988,0.006716239998356244,False,False,0.0,0.08487519148020797,0.0,0.24718213285052457,0.13908868122751086,0.0,0.0,0.025182079081412328,0.08232269129634279,0.2660479541369548,0.15530126992704674
2025-12-23,1.039598542192184,1.040629325939562,1.0297728336721694,0.004460909699271154,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2025-12-24,1.0429077524602388,1.0442898659479192,1.0333308965719339,0.0017413664147134522,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2025-12-26,1.0431414141750777,1.0441839707326657,1.0330694344299607,0.001517708259305195,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2025-12-29,1.0405770573277242,1.0404628664163693,1.0308375794686684,0.0039722794871298595,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2025-12-30,1.0391940487856908,1.0391923084806076,1.030222739296026,0.005296078465659049,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2025-12-31,1.032014510305674,1.0314929785101936,1.0227411527625223,0.012168245496661956,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-02,1.0406299881179213,1.0333837666604913,1.030578837120162,0.003921614777646076,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-05,1.0479468649308583,1.040266217062847,1.0387088849822417,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-06,1.0562770402948414,1.0464529165130227,1.0454094216306984,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-07,1.0458791234280758,1.0430797799964564,1.0350982551243944,0.009843929641662252,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-08,1.0549249614914227,1.042973884781203,1.0442816992511763,0.0012800418373586364,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-09,1.064617470529852,1.0498714762605432,1.0523430771350593,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-12,1.069734116161238,1.0515201918263644,1.0543506091338084,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-13,1.0736657992922318,1.0494177055691998,1.0559694853305488,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-14,1.075123234403389,1.0442595837939492,1.0587342699717572,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-15,1.0790946683064735,1.0471033365578883,1.06147829291362,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-16,1.0794296657670959,1.0462259850055309,1.0598118579450069,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-20,1.0655833900487974,1.0249282137535984,1.046160276995932,0.012827399651332172,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-21,1.079448755332102,1.0367569955006979,1.06033491471357,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-22,1.0805864019309466,1.0421721462901297,1.0625447925825597,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-23,1.0814039016934807,1.0425503039201893,1.0623186485361584,0.0,False,False,0.12805593626272843,0.048645951111953356,0.0,0.2697276042812795,0.07971824356705391,0.1493985923065165,0.0,0.025182079081412328,0.04718299359760698,0.1524845546109842,0.09960404518046476
2026-01-26,1.0823628489689319,1.047844510741023,1.064571872130654,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-01-27,1.0886282745274962,1.0520193857486628,1.0671748439381175,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-01-28,1.086407391736875,1.0519134905334093,1.0650431526960098,0.002040074507145384,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-01-29,1.0839654906368505,1.0498260530295895,1.0656558626576487,0.004283173604570867,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-01-30,1.0823354694983567,1.0466948967738596,1.0646989967106384,0.005780490160308238,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-02,1.0889234916338564,1.0518983494564247,1.0684158126837404,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-03,1.091629639852328,1.043004166935173,1.0735559748628898,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-04,1.0908413296110775,1.037951940375176,1.0787158937125785,0.0007221407448748662,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-05,1.08085134280739,1.024988685737898,1.066188194951857,0.009873584090659193,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-06,1.1027525025348033,1.0446528825009944,1.0860189156775146,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-09,1.1069548638887308,1.0496899679840066,1.088169620239646,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-10,1.107348934854739,1.0469218282813515,1.089974602780386,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-11,1.1149998244680175,1.046679848020515,1.0968763707320572,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-12,1.106685977210776,1.0305098240662234,1.086814230692574,0.007456366426970673,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-13,1.1133757571768046,1.0312358571723728,1.0950285287103916,0.0014565628223195404,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-17,1.10913202827077,1.0328997138151785,1.0916819300716696,0.005262598314799916,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-18,1.1112621923661599,1.0381031664977434,1.0958868102155719,0.003352136941941586,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-19,1.1106196001540143,1.035365308949058,1.0953151212814947,0.0039284529180020344,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-20,1.1150491379675072,1.042852848488965,1.0987545927079685,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-23,1.1113855929826413,1.0322039628629986,1.0927677786711016,0.00328554577562723,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-24,1.1214411655781822,1.0397065511562502,1.1009821564333413,0.0,False,False,0.06593292969756083,0.025046633278717662,0.0,0.13887627305369402,0.18658220786617324,0.2290516519885823,0.09043209363103888,0.025182079081412328,0.02429339154890031,0.1633190063532527,0.051283733500667714
2026-02-25,1.123111909912852,1.0484798820325438,1.1030659972999648,0.0,False,False,0.11151561509028476,0.07515914917593775,0.0,0.07529496448164162,0.10115983389587442,0.12418561948500458,0.2092692915724444,0.025182079081412328,0.02429339154890031,0.22613540043465874,0.027804655233841177
2026-02-26,1.1195662269174949,1.0426561991354428,1.102839178152007,0.0035717264442262087,False,False,0.11151561509028476,0.07515914917593775,0.0,0.07529496448164162,0.10115983389587442,0.12418561948500458,0.2092692915724444,0.025182079081412328,0.02429339154890031,0.22613540043465874,0.027804655233841177
2026-02-27,1.124033214517133,1.0376493958064001,1.1065555226367092,0.0,False,False,0.11151561509028476,0.07515914917593775,0.0,0.07529496448164162,0.10115983389587442,0.12418561948500458,0.2092692915724444,0.025182079081412328,0.02429339154890031,0.22613540043465874,0.027804655233841177
2026-03-02,1.122552546677272,1.0382393438669666,1.1047518169230697,0.0013172812161935665,False,False,0.11151561509028476,0.07515914917593775,0.0,0.07529496448164162,0.10115983389587442,0.12418561948500458,0.2092692915724444,0.025182079081412328,0.02429339154890031,0.22613540043465874,0.027804655233841177
2026-03-03,1.1095897415938387,1.0290879476842538,1.0915961615843506,0.012849685166553493,False,False,0.11151561509028476,0.07515914917593775,0.0,0.07529496448164162,0.10115983389587442,0.12418561948500458,0.2092692915724444,0.025182079081412328,0.02429339154890031,0.22613540043465874,0.027804655233841177
2026-03-04,1.1135976095891384,1.036348555716669,1.0960651226220335,0.009284071674410033,False,False,0.11151561509028476,0.07515914917593775,0.0,0.07529496448164162,0.10115983389587442,0.12418561948500458,0.2092692915724444,0.025182079081412328,0.02429339154890031,0.22613540043465874,0.027804655233841177
