ticker,sector,target,horizon_days,scenario,train_start,fund_policy,feature_mode,engineered,recency_half_life,top_k,feature_profile,raw_feature_count,train_rows,validation_rows,test_rows,test_pos,test_neg,model_type,model,threshold,val_accuracy,val_auc,selected_feature_count,selected_features,test_accuracy,test_balanced_accuracy,test_auc,test_f1,test_precision,test_recall,acc_auc_balanced_score,ensemble_base_models,ensemble_weighting,ensemble_weights
XLB,Materials,sector_outperformance_vs_spy_gt_1pct,21,recent2_keep_engineered,2024-01-01,keep,all,True,,,macro_numeric+regime_tags,74,192,143,125,73,52,ensemble,ensemble_equal_extra_trees_pair,0.616163883460054,0.5664335664335665,0.5148514851485149,74,core_cpi_inflation_yoy|cpi_inflation_yoy|fed_funds_rate|financial_conditions_proxy_regime_Neutral Financial Conditions Proxy|financial_conditions_proxy_regime_Restrictive Financial Conditions Proxy|financial_conditions_proxy_regime_Supportive Financial Conditions Proxy|financial_conditions_proxy_regime_Very Supportive Financial Conditions Proxy|growth_momentum_regime_Accelerating Growth|growth_momentum_regime_Decelerating Growth|growth_momentum_regime_Negative Momentum|growth_momentum_regime_Stable Growth|growth_regime_Contraction|growth_regime_Expansion|growth_regime_Moderate Growth|growth_regime_Strong Expansion|inflation_momentum_regime_Disinflation|inflation_momentum_regime_Inflation Acceleration|inflation_momentum_regime_Insufficient History|inflation_momentum_regime_Rapid Disinflation|inflation_momentum_regime_Reinflation|inflation_momentum_regime_Stable Inflation|inflation_regime_Elevated Inflation|inflation_regime_Extreme Inflation|inflation_regime_High Inflation|inflation_regime_Low Inflation|inflation_regime_Normal Inflation|interest_rate_regime_Aggressive Cutting|interest_rate_regime_Aggressive Hiking|interest_rate_regime_Cutting|interest_rate_regime_Hiking|interest_rate_regime_Insufficient History|interest_rate_regime_Stable|labor_cycle_detailed_regime_Extremely Tight Labor Market / Improving|labor_cycle_detailed_regime_Extremely Tight Labor Market / Stable|labor_cycle_detailed_regime_Extremely Tight Labor Market / Weakening|labor_cycle_detailed_regime_Moderate Labor Market|labor_cycle_detailed_regime_Moderate Labor Market / Improving|labor_cycle_detailed_regime_Moderate Labor Market / Stable|labor_cycle_detailed_regime_Severe Labor Weakness / Improving|labor_cycle_detailed_regime_Severe Labor Weakness / Rapidly Weakening|labor_cycle_detailed_regime_Strong Labor Market|labor_cycle_detailed_regime_Strong Labor Market / Improving|labor_cycle_detailed_regime_Strong Labor Market / Rapidly Weakening|labor_cycle_detailed_regime_Strong Labor Market / Stable|labor_cycle_detailed_regime_Strong Labor Market / Weakening|labor_cycle_detailed_regime_Weak Labor Market / Improving|labor_market_regime_Extremely Tight Labor Market|labor_market_regime_Moderate Labor Market|labor_market_regime_Severe Labor Weakness|labor_market_regime_Strong Labor Market|labor_market_regime_Weak Labor Market|macro_regime_tag_Goldilocks / Easy Policy Expansion|macro_regime_tag_Goldilocks / Stable Expansion|macro_regime_tag_Inflationary Expansion|macro_regime_tag_Inflationary Expansion / Tightening|macro_regime_tag_Mixed / Transitional Macro Regime|macro_regime_tag_Overheating / Very High Inflation|macro_regime_tag_Recession / Contraction Risk|monetary_policy_regime_Accommodative|monetary_policy_regime_Highly Accommodative|monetary_policy_regime_Neutral|monetary_policy_regime_Restrictive|nominal_gdp|policy_cycle_regime_Accommodative Hold|policy_cycle_regime_Aggressive Easing Cycle|policy_cycle_regime_Aggressive Tightening Cycle|policy_cycle_regime_Easing Cycle|policy_cycle_regime_Neutral Policy Hold|policy_cycle_regime_Restrictive Hold|policy_cycle_regime_Tightening Cycle|real_fed_funds_rate_approx|real_gdp_growth_qoq_annualized|real_gdp_growth_yoy|unemployment_rate,0.8,0.7900421496311907,0.8668335089567967,0.8322147651006712,0.8157894736842105,0.8493150684931506,0.8320768732318683,extra_trees_depth5_leaf10|extra_trees_depthNone_leaf15,equal,0.500000|0.500000
XLE,Energy,sector_outperformance_vs_spy_gt_1pct,21,recent3_price_engineered_top30,2023-05-20,keep,price_only,True,,30.0,sector_technical+spy_technical+relative_technical+history_lags+calendar+engineered_price,109,366,154,131,88,43,ensemble,ensemble_equal_logit_et_hgb,0.2582450401938781,0.7012987012987013,0.6892026247762975,30,cal_month_11|cal_month_2|cal_month_3|cal_month_5|cal_quarter_1|cal_quarter_2|cal_quarter_3|cal_quarter_4|eng_active_return_126d|eng_active_return_63d|eng_active_z_126d|eng_active_z_63d|eng_beta_126d|eng_beta_63d|eng_corr_sec_spy_126d|eng_corr_sec_spy_21d|eng_rel_strength_126d|eng_rel_strength_63d|eng_sec_return_126d|eng_spy_return_63d|rel_macd_12_26|rel_macd_signal_9|rel_vol_ratio_20d|roll_active_mean_63d|roll_close_ratio_return_63d|roll_spy_return_63d|spy_annualized_volatility_20d|spy_macd_12_26|spy_macd_signal_9|spy_rolling_volatility_20d,0.5572519083969466,0.6407241014799154,0.8660147991543341,0.546875,0.875,0.3977272727272727,0.6781419068798998,logistic_l2_C0.2|extra_trees_depth5_leaf10|hist_gb_lr0.06_leaf15_l20.1,equal,0.333333|0.333333|0.333333
XLF,Financials,sector_outperformance_vs_spy_gt_1pct,21,recent2_keep_engineered,2024-01-01,keep,all,True,,,sector_technical+spy_technical+relative_technical+history_lags,62,193,146,117,36,81,ensemble,ensemble_aucw_all_base,0.9608069586480461,0.6643835616438356,0.5170833333333332,62,active_daily_return|lag_active_return_10d|lag_active_return_1d|lag_active_return_2d|lag_active_return_3d|lag_active_return_5d|lag_sec_return_10d|lag_sec_return_1d|lag_sec_return_2d|lag_sec_return_3d|lag_sec_return_5d|lag_spy_return_10d|lag_spy_return_1d|lag_spy_return_2d|lag_spy_return_3d|lag_spy_return_5d|rel_annualized_volatility_20d|rel_daily_return|rel_macd_12_26|rel_macd_histogram|rel_macd_signal_9|rel_momentum_10d|rel_rolling_volatility_20d|rel_rsi_14|rel_vol_ratio_20d|roll_active_mean_10d|roll_active_mean_21d|roll_active_mean_5d|roll_active_mean_63d|roll_active_std_10d|roll_active_std_21d|roll_active_std_5d|roll_active_std_63d|roll_close_ratio_return_10d|roll_close_ratio_return_21d|roll_close_ratio_return_5d|roll_close_ratio_return_63d|roll_sec_return_10d|roll_sec_return_21d|roll_sec_return_5d|roll_sec_return_63d|roll_spy_return_10d|roll_spy_return_21d|roll_spy_return_5d|roll_spy_return_63d|sec_annualized_volatility_20d|sec_daily_return|sec_macd_12_26|sec_macd_histogram|sec_macd_signal_9|sec_momentum_10d|sec_rolling_volatility_20d|sec_rsi_14|sector_spy_close_ratio|spy_annualized_volatility_20d|spy_daily_return|spy_macd_12_26|spy_macd_histogram|spy_macd_signal_9|spy_momentum_10d|spy_rolling_volatility_20d|spy_rsi_14,0.7692307692307693,0.625,0.8473936899862825,0.4,1.0,0.25,0.8064226620759427,logistic_l2_C0.2|logistic_l2_C5|extra_trees_depth5_leaf10|extra_trees_depthNone_leaf15|hist_gb_lr0.06_leaf15_l20.1,val_auc,0.000000|0.695783|0.000000|0.000000|0.304217
XLI,Industrials,sector_outperformance_vs_spy_gt_1pct,21,recent3_price_engineered_top30,2023-05-20,keep,price_only,True,,30.0,sector_technical+spy_technical+relative_technical+history_lags+calendar+engineered_price,109,280,130,119,57,62,ensemble,ensemble_aucw_all_base,0.46847216574022377,0.7615384615384615,0.8009028272748872,30,cal_month_2|cal_month_3|cal_month_5|cal_month_7|cal_quarter_1|eng_active_return_126d|eng_active_return_21d|eng_active_return_63d|eng_active_z_126d|eng_active_z_21d|eng_active_z_63d|eng_rel_strength_126d|eng_rel_strength_21d|eng_rel_strength_63d|eng_sec_return_126d|eng_spy_return_21d|rel_macd_12_26|rel_macd_signal_9|roll_active_mean_21d|roll_active_mean_63d|roll_active_std_63d|roll_close_ratio_return_21d|roll_close_ratio_return_63d|roll_spy_return_10d|roll_spy_return_21d|sector_spy_close_ratio|spy_macd_12_26|spy_macd_signal_9|spy_momentum_10d|spy_rsi_14,0.8571428571428571,0.855121675155631,0.9340690435766836,0.8440366972477065,0.8846153846153846,0.8070175438596491,0.8939540971767731,logistic_l2_C0.2|logistic_l2_C5|extra_trees_depth5_leaf10|extra_trees_depthNone_leaf15|hist_gb_lr0.06_leaf15_l20.1,val_auc,0.354879|0.373168|0.133910|0.119379|0.018665
XLK,Information Technology,sector_outperformance_vs_spy_gt_1pct,21,recent2_keep_engineered,2024-01-01,keep,all,True,,,macro_numeric,8,178,160,104,58,46,ensemble,ensemble_aucw_logit_et_hgb,0.3550375324798728,0.75,0.8013015551048006,8,core_cpi_inflation_yoy|cpi_inflation_yoy|fed_funds_rate|nominal_gdp|real_fed_funds_rate_approx|real_gdp_growth_qoq_annualized|real_gdp_growth_yoy|unemployment_rate,0.8365384615384616,0.8309595202398801,0.875,0.8571428571428571,0.8360655737704918,0.8793103448275862,0.8553370786516853,logistic_l2_C0.2|extra_trees_depth5_leaf10|hist_gb_lr0.06_leaf15_l20.1,val_auc,0.279539|0.000000|0.720461
XLP,Consumer Staples,sector_outperformance_vs_spy_gt_1pct,21,full_keep,full,keep,all,False,,,macro_numeric+regime_tags,74,1606,161,119,48,71,ensemble,ensemble_equal_logit_et_hgb,0.632011549230204,0.7329192546583851,0.6447414395527602,74,core_cpi_inflation_yoy|cpi_inflation_yoy|fed_funds_rate|financial_conditions_proxy_regime_Neutral Financial Conditions Proxy|financial_conditions_proxy_regime_Restrictive Financial Conditions Proxy|financial_conditions_proxy_regime_Supportive Financial Conditions Proxy|financial_conditions_proxy_regime_Very Supportive Financial Conditions Proxy|growth_momentum_regime_Accelerating Growth|growth_momentum_regime_Decelerating Growth|growth_momentum_regime_Negative Momentum|growth_momentum_regime_Stable Growth|growth_regime_Contraction|growth_regime_Expansion|growth_regime_Moderate Growth|growth_regime_Strong Expansion|inflation_momentum_regime_Disinflation|inflation_momentum_regime_Inflation Acceleration|inflation_momentum_regime_Insufficient History|inflation_momentum_regime_Rapid Disinflation|inflation_momentum_regime_Reinflation|inflation_momentum_regime_Stable Inflation|inflation_regime_Elevated Inflation|inflation_regime_Extreme Inflation|inflation_regime_High Inflation|inflation_regime_Low Inflation|inflation_regime_Normal Inflation|interest_rate_regime_Aggressive Cutting|interest_rate_regime_Aggressive Hiking|interest_rate_regime_Cutting|interest_rate_regime_Hiking|interest_rate_regime_Insufficient History|interest_rate_regime_Stable|labor_cycle_detailed_regime_Extremely Tight Labor Market / Improving|labor_cycle_detailed_regime_Extremely Tight Labor Market / Stable|labor_cycle_detailed_regime_Extremely Tight Labor Market / Weakening|labor_cycle_detailed_regime_Moderate Labor Market|labor_cycle_detailed_regime_Moderate Labor Market / Improving|labor_cycle_detailed_regime_Moderate Labor Market / Stable|labor_cycle_detailed_regime_Severe Labor Weakness / Improving|labor_cycle_detailed_regime_Severe Labor Weakness / Rapidly Weakening|labor_cycle_detailed_regime_Strong Labor Market|labor_cycle_detailed_regime_Strong Labor Market / Improving|labor_cycle_detailed_regime_Strong Labor Market / Rapidly Weakening|labor_cycle_detailed_regime_Strong Labor Market / Stable|labor_cycle_detailed_regime_Strong Labor Market / Weakening|labor_cycle_detailed_regime_Weak Labor Market / Improving|labor_market_regime_Extremely Tight Labor Market|labor_market_regime_Moderate Labor Market|labor_market_regime_Severe Labor Weakness|labor_market_regime_Strong Labor Market|labor_market_regime_Weak Labor Market|macro_regime_tag_Goldilocks / Easy Policy Expansion|macro_regime_tag_Goldilocks / Stable Expansion|macro_regime_tag_Inflationary Expansion|macro_regime_tag_Inflationary Expansion / Tightening|macro_regime_tag_Mixed / Transitional Macro Regime|macro_regime_tag_Overheating / Very High Inflation|macro_regime_tag_Recession / Contraction Risk|monetary_policy_regime_Accommodative|monetary_policy_regime_Highly Accommodative|monetary_policy_regime_Neutral|monetary_policy_regime_Restrictive|nominal_gdp|policy_cycle_regime_Accommodative Hold|policy_cycle_regime_Aggressive Easing Cycle|policy_cycle_regime_Aggressive Tightening Cycle|policy_cycle_regime_Easing Cycle|policy_cycle_regime_Neutral Policy Hold|policy_cycle_regime_Restrictive Hold|policy_cycle_regime_Tightening Cycle|real_fed_funds_rate_approx|real_gdp_growth_qoq_annualized|real_gdp_growth_yoy|unemployment_rate,0.8739495798319328,0.880868544600939,0.8603286384976527,0.8543689320388349,0.8,0.9166666666666666,0.8670856200415162,logistic_l2_C0.2|extra_trees_depth5_leaf10|hist_gb_lr0.06_leaf15_l20.1,equal,0.333333|0.333333|0.333333
XLU,Utilities,sector_outperformance_vs_spy_gt_1pct,21,full_drop_fund,full,drop,all,False,,,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+regime_tags+calendar,158,1783,153,117,42,75,ensemble,ensemble_equal_extra_trees_pair,0.5947576284565447,0.7777777777777778,0.8344178082191781,158,active_daily_return|cal_dayofweek_0|cal_dayofweek_1|cal_dayofweek_2|cal_dayofweek_3|cal_dayofweek_4|cal_month_1|cal_month_10|cal_month_11|cal_month_12|cal_month_2|cal_month_3|cal_month_4|cal_month_5|cal_month_6|cal_month_7|cal_month_8|cal_month_9|cal_quarter_1|cal_quarter_2|cal_quarter_3|cal_quarter_4|cal_year|core_cpi_inflation_yoy|cpi_inflation_yoy|fed_funds_rate|financial_conditions_proxy_regime_Neutral Financial Conditions Proxy|financial_conditions_proxy_regime_Restrictive Financial Conditions Proxy|financial_conditions_proxy_regime_Supportive Financial Conditions Proxy|financial_conditions_proxy_regime_Very Supportive Financial Conditions Proxy|growth_momentum_regime_Accelerating Growth|growth_momentum_regime_Decelerating Growth|growth_momentum_regime_Negative Momentum|growth_momentum_regime_Stable Growth|growth_regime_Contraction|growth_regime_Expansion|growth_regime_Moderate Growth|growth_regime_Strong Expansion|inflation_momentum_regime_Disinflation|inflation_momentum_regime_Inflation Acceleration|inflation_momentum_regime_Insufficient History|inflation_momentum_regime_Rapid Disinflation|inflation_momentum_regime_Reinflation|inflation_momentum_regime_Stable Inflation|inflation_regime_Elevated Inflation|inflation_regime_Extreme Inflation|inflation_regime_High Inflation|inflation_regime_Low Inflation|inflation_regime_Normal Inflation|interest_rate_regime_Aggressive Cutting|interest_rate_regime_Aggressive Hiking|interest_rate_regime_Cutting|interest_rate_regime_Hiking|interest_rate_regime_Insufficient History|interest_rate_regime_Stable|labor_cycle_detailed_regime_Extremely Tight Labor Market / Improving|labor_cycle_detailed_regime_Extremely Tight Labor Market / Stable|labor_cycle_detailed_regime_Extremely Tight Labor Market / Weakening|labor_cycle_detailed_regime_Moderate Labor Market|labor_cycle_detailed_regime_Moderate Labor Market / Improving|labor_cycle_detailed_regime_Moderate Labor Market / Stable|labor_cycle_detailed_regime_Severe Labor Weakness / Improving|labor_cycle_detailed_regime_Severe Labor Weakness / Rapidly Weakening|labor_cycle_detailed_regime_Strong Labor Market|labor_cycle_detailed_regime_Strong Labor Market / Improving|labor_cycle_detailed_regime_Strong Labor Market / Rapidly Weakening|labor_cycle_detailed_regime_Strong Labor Market / Stable|labor_cycle_detailed_regime_Strong Labor Market / Weakening|labor_cycle_detailed_regime_Weak Labor Market / Improving|labor_market_regime_Extremely Tight Labor Market|labor_market_regime_Moderate Labor Market|labor_market_regime_Severe Labor Weakness|labor_market_regime_Strong Labor Market|labor_market_regime_Weak Labor Market|lag_active_return_10d|lag_active_return_1d|lag_active_return_2d|lag_active_return_3d|lag_active_return_5d|lag_sec_return_10d|lag_sec_return_1d|lag_sec_return_2d|lag_sec_return_3d|lag_sec_return_5d|lag_spy_return_10d|lag_spy_return_1d|lag_spy_return_2d|lag_spy_return_3d|lag_spy_return_5d|macro_regime_tag_Goldilocks / Easy Policy Expansion|macro_regime_tag_Goldilocks / Stable Expansion|macro_regime_tag_Inflationary Expansion|macro_regime_tag_Inflationary Expansion / Tightening|macro_regime_tag_Mixed / Transitional Macro Regime|macro_regime_tag_Overheating / Very High Inflation|macro_regime_tag_Recession / Contraction Risk|monetary_policy_regime_Accommodative|monetary_policy_regime_Highly Accommodative|monetary_policy_regime_Neutral|monetary_policy_regime_Restrictive|nominal_gdp|policy_cycle_regime_Accommodative Hold|policy_cycle_regime_Aggressive Easing Cycle|policy_cycle_regime_Aggressive Tightening Cycle|policy_cycle_regime_Easing Cycle|policy_cycle_regime_Neutral Policy Hold|policy_cycle_regime_Restrictive Hold|policy_cycle_regime_Tightening Cycle|real_fed_funds_rate_approx|real_gdp_growth_qoq_annualized|real_gdp_growth_yoy|rel_annualized_volatility_20d|rel_daily_return|rel_macd_12_26|rel_macd_histogram|rel_macd_signal_9|rel_momentum_10d|rel_rolling_volatility_20d|rel_rsi_14|rel_vol_ratio_20d|roll_active_mean_10d|roll_active_mean_21d|roll_active_mean_5d|roll_active_mean_63d|roll_active_std_10d|roll_active_std_21d|roll_active_std_5d|roll_active_std_63d|roll_close_ratio_return_10d|roll_close_ratio_return_21d|roll_close_ratio_return_5d|roll_close_ratio_return_63d|roll_sec_return_10d|roll_sec_return_21d|roll_sec_return_5d|roll_sec_return_63d|roll_spy_return_10d|roll_spy_return_21d|roll_spy_return_5d|roll_spy_return_63d|sec_annualized_volatility_20d|sec_daily_return|sec_macd_12_26|sec_macd_histogram|sec_macd_signal_9|sec_momentum_10d|sec_rolling_volatility_20d|sec_rsi_14|sector_spy_close_ratio|spy_annualized_volatility_20d|spy_daily_return|spy_macd_12_26|spy_macd_histogram|spy_macd_signal_9|spy_momentum_10d|spy_rolling_volatility_20d|spy_rsi_14|unemployment_rate,0.8376068376068376,0.8419047619047619,0.9387301587301586,0.7912087912087912,0.7346938775510204,0.8571428571428571,0.8852901237113717,extra_trees_depth5_leaf10|extra_trees_depthNone_leaf15,equal,0.500000|0.500000
XLV,Health Care,sector_outperformance_vs_spy_gt_1pct,21,recent3_keep_engineered,2023-05-20,keep,all,True,,,sector_technical+spy_technical+relative_technical+history_lags+macro_numeric+sector_fundamentals+regime_tags+calendar+engineered_price,190,305,154,108,44,64,ensemble,ensemble_aucw_all_base,0.29528875907166746,0.7792207792207793,0.7884183232497839,190,active_daily_return|cal_dayofweek_0|cal_dayofweek_1|cal_dayofweek_2|cal_dayofweek_3|cal_dayofweek_4|cal_month_1|cal_month_10|cal_month_11|cal_month_12|cal_month_2|cal_month_3|cal_month_4|cal_month_5|cal_month_6|cal_month_7|cal_month_8|cal_month_9|cal_quarter_1|cal_quarter_2|cal_quarter_3|cal_quarter_4|cal_year|core_cpi_inflation_yoy|cpi_inflation_yoy|debt_to_equity|dividend_yield|eng_active_return_126d|eng_active_return_21d|eng_active_return_63d|eng_active_z_126d|eng_active_z_21d|eng_active_z_63d|eng_beta_126d|eng_beta_21d|eng_beta_63d|eng_corr_sec_spy_126d|eng_corr_sec_spy_21d|eng_corr_sec_spy_63d|eng_macd_hist_spread|eng_momentum_spread_10d|eng_rel_strength_126d|eng_rel_strength_21d|eng_rel_strength_63d|eng_rsi_spread|eng_sec_return_126d|eng_sec_return_21d|eng_sec_return_63d|eng_spy_return_126d|eng_spy_return_21d|eng_spy_return_63d|eng_vol_spread_20d|eps_growth|fed_funds_rate|financial_conditions_proxy_regime_Neutral Financial Conditions Proxy|financial_conditions_proxy_regime_Restrictive Financial Conditions Proxy|financial_conditions_proxy_regime_Supportive Financial Conditions Proxy|financial_conditions_proxy_regime_Very Supportive Financial Conditions Proxy|forward_pe|growth_momentum_regime_Accelerating Growth|growth_momentum_regime_Decelerating Growth|growth_momentum_regime_Negative Momentum|growth_momentum_regime_Stable Growth|growth_regime_Contraction|growth_regime_Expansion|growth_regime_Moderate Growth|growth_regime_Strong Expansion|inflation_momentum_regime_Disinflation|inflation_momentum_regime_Inflation Acceleration|inflation_momentum_regime_Insufficient History|inflation_momentum_regime_Rapid Disinflation|inflation_momentum_regime_Reinflation|inflation_momentum_regime_Stable Inflation|inflation_regime_Elevated Inflation|inflation_regime_Extreme Inflation|inflation_regime_High Inflation|inflation_regime_Low Inflation|inflation_regime_Normal Inflation|interest_rate_regime_Aggressive Cutting|interest_rate_regime_Aggressive Hiking|interest_rate_regime_Cutting|interest_rate_regime_Hiking|interest_rate_regime_Insufficient History|interest_rate_regime_Stable|labor_cycle_detailed_regime_Extremely Tight Labor Market / Improving|labor_cycle_detailed_regime_Extremely Tight Labor Market / Stable|labor_cycle_detailed_regime_Extremely Tight Labor Market / Weakening|labor_cycle_detailed_regime_Moderate Labor Market|labor_cycle_detailed_regime_Moderate Labor Market / Improving|labor_cycle_detailed_regime_Moderate Labor Market / Stable|labor_cycle_detailed_regime_Severe Labor Weakness / Improving|labor_cycle_detailed_regime_Severe Labor Weakness / Rapidly Weakening|labor_cycle_detailed_regime_Strong Labor Market|labor_cycle_detailed_regime_Strong Labor Market / Improving|labor_cycle_detailed_regime_Strong Labor Market / Rapidly Weakening|labor_cycle_detailed_regime_Strong Labor Market / Stable|labor_cycle_detailed_regime_Strong Labor Market / Weakening|labor_cycle_detailed_regime_Weak Labor Market / Improving|labor_market_regime_Extremely Tight Labor Market|labor_market_regime_Moderate Labor Market|labor_market_regime_Severe Labor Weakness|labor_market_regime_Strong Labor Market|labor_market_regime_Weak Labor Market|lag_active_return_10d|lag_active_return_1d|lag_active_return_2d|lag_active_return_3d|lag_active_return_5d|lag_sec_return_10d|lag_sec_return_1d|lag_sec_return_2d|lag_sec_return_3d|lag_sec_return_5d|lag_spy_return_10d|lag_spy_return_1d|lag_spy_return_2d|lag_spy_return_3d|lag_spy_return_5d|macro_regime_tag_Goldilocks / Easy Policy Expansion|macro_regime_tag_Goldilocks / Stable Expansion|macro_regime_tag_Inflationary Expansion|macro_regime_tag_Inflationary Expansion / Tightening|macro_regime_tag_Mixed / Transitional Macro Regime|macro_regime_tag_Overheating / Very High Inflation|macro_regime_tag_Recession / Contraction Risk|monetary_policy_regime_Accommodative|monetary_policy_regime_Highly Accommodative|monetary_policy_regime_Neutral|monetary_policy_regime_Restrictive|nominal_gdp|pe_ratio|policy_cycle_regime_Accommodative Hold|policy_cycle_regime_Aggressive Easing Cycle|policy_cycle_regime_Aggressive Tightening Cycle|policy_cycle_regime_Easing Cycle|policy_cycle_regime_Neutral Policy Hold|policy_cycle_regime_Restrictive Hold|policy_cycle_regime_Tightening Cycle|profit_margin|real_fed_funds_rate_approx|real_gdp_growth_qoq_annualized|real_gdp_growth_yoy|rel_annualized_volatility_20d|rel_daily_return|rel_macd_12_26|rel_macd_histogram|rel_macd_signal_9|rel_momentum_10d|rel_rolling_volatility_20d|rel_rsi_14|rel_vol_ratio_20d|revenue_growth|roll_active_mean_10d|roll_active_mean_21d|roll_active_mean_5d|roll_active_mean_63d|roll_active_std_10d|roll_active_std_21d|roll_active_std_5d|roll_active_std_63d|roll_close_ratio_return_10d|roll_close_ratio_return_21d|roll_close_ratio_return_5d|roll_close_ratio_return_63d|roll_sec_return_10d|roll_sec_return_21d|roll_sec_return_5d|roll_sec_return_63d|roll_spy_return_10d|roll_spy_return_21d|roll_spy_return_5d|roll_spy_return_63d|sec_annualized_volatility_20d|sec_daily_return|sec_macd_12_26|sec_macd_histogram|sec_macd_signal_9|sec_momentum_10d|sec_rolling_volatility_20d|sec_rsi_14|sector_spy_close_ratio|spy_annualized_volatility_20d|spy_daily_return|spy_macd_12_26|spy_macd_histogram|spy_macd_signal_9|spy_momentum_10d|spy_rolling_volatility_20d|spy_rsi_14|unemployment_rate,0.7777777777777778,0.7556818181818181,0.8267045454545454,0.7,0.7777777777777778,0.6363636363636364,0.8014951800118041,logistic_l2_C0.2|logistic_l2_C5|extra_trees_depth5_leaf10|extra_trees_depthNone_leaf15|hist_gb_lr0.06_leaf15_l20.1,val_auc,0.138174|0.122138|0.204276|0.213185|0.322227
